product-category,ProductName,price,brand,Description,ImageURL,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
 collision repair, four wheel   alignment, changes in ride height (within vehicle manufacturers   specifications), windshield replacement, certain mechanical repairs   which require the removal of bumper covers, grill, etc., ADAS related   diagnostic service, ADAS sensor or camera removed and reinstalled or   changes in tire size (within vehicle manufacturers specifications).
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
 frame assembly is a simple 20-25 minute process. Illustrated   instructions, hardware and required wrenches are included. We also have   an assembly video on the www.maxisysadas.com website.,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
 which include a list   of all needed targets, patterns and accessories required to complete the   calibration.,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
 level surface</li>,,,,,,,,
 e.g. oil, coolant, etc.</li>,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
 which insurance companies pay $100-$150 for. </li>,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MAS20-1.jpg?v-cache=1610624626,,,,,,,,
ADAS,Bosch DAS3000,"$26,799.00",Bosch,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>
Bosch ADAS Master Recalibration Solution
</h1>
<p>
	DAS3000-1
</p>
<p>
	The DAS3000-1   ADAS Recalibration System is a complete solution that enables shops to   recalibrate vehicle camera and radar systems with confidence, speed,   efficiency, precision and a vision for the future.
</p>
<ul>
<li>DAS 3000 Recalibration fixture precisely holds the radar reflector and camera targets for sensor recalibration.
	<ul>
<li>Robust camera   targets with integrated storage box makes finding the proper target   easy and helps maintain the integrity and serviceability of the targets.   Conveniently stored in the calibration unit keeps your work area organized. </li>
<li>Innovative, dual purpose VW camera board is also a Universal OEM radar reflector, a specially designed target board for calibrating both radar systems as well as Volkswagen cameras</li>
<li>State-of-the-art distance and wheel hub thrust angle alignment markers are used by the systems guided instruction to efficiently direct the user to place and align the fixture to the vehicle for the most accurate calibration </li>
</ul>
</li>
<li>Surround view floor mat targets support multiple OEMs</li>
<li>Leading edge Bosch ADAS Positioning System (BAP) utilizes technology and industrial-grade vision sensors to measure the distance and angles of the fixture, in relation to the vehicle, providing the most precise measurements ensuring the exact target positioning required for the most accurate calibration.</li>
<li>SCT 815 Radar Reflector: Universal OEM cone reflector target and carrier for calibration of front, corner   and rear radar sensors. Laser technology helps to align the SCT 815 for   precise and effective calibration. Constructed with fiberglass material   to avoid false and improper radar calibration, carrier designed to   connect future targets and alignment technologies. Suited for Kia,   Hyundai, Mazda, Toyota / Lexus and Honda vehicle recalibrations.</li>
<li>ADS 625 with ADAS Recalibration Software Package: Control the vehicle specific calibration and adjustment procedures with guided instruction</li>
<li>The guided instructions walks users through   commonized, simplified recalibration procedures including setting up   the fixture, target selections and sensor recalibration compatible with the unique requirements of OEM makes and models. These commonized procedures reduce the number to a fraction of OE set-up variations and the complexity of ADAS recalibrations</li>
<li>The DAS 3000 is designed to be upgradable   to accommodate future sensor calibration technologies, enabling shops to   take on the challenge of future technologies</li>
</ul>
<ul>
<li>Bosch ADAS Positioning (BAP) System
	</li>
<li>Guided instructions</li>
<li>Includes ADS 625 Diagnostic Scan Tool</li>
<li>Simplified Set-up</li>
<li>Modular, upgrade-able design for future ADAS technologies</li>
</ul>
<h3>Works with Bosch ADS 625</h3>
<ul>
<li>Precision:  alignment via digital vision positioning</li>
<li>Speed and efficiency: simplified  workflow and setup</li>
<li>OEM co-development: Bosch  is the only automotive supplier  developing both the ADAS systems with the  OEMs and equipment to calibrate these vehicle  systems</li>
</ul>
<p><strong>Digital Vision Positioning System</strong><br/>
  The DAS 3000 system utilizes  patented technology along with industrial-grade  sensors to measure the distance and angles of the  targets in relation to the vehicle, providing the most accurate and precise calibration available in the  industry. Digital VPS gives confidence  that the system is set-up correctly and eliminates the need for manual processes which can often  leave room for error.</p>
<p>
<strong>Integrated Target Storage</strong><br/>
  Camera targets and floor mats  are conveniently stored in the  calibration unit keeping your work area organized. Targets are easily accessible and safely stored for  accurate vehicle calibrations.<br/>
</p>
<p><strong>Camera and Radar Calibrations.</strong><br/>
By utilizing digital vision positioning  technology, Bosch's DAS 3000  significantly improves the calibration process. The solution decreases set-up and labor time while  simultaneously increasing efficiency  and tractability without sacrificing accuracy.</p>
<p>
<strong>Speed and Efficiency</strong><br/>
The system offers a  step-by-step walk-through of set-up and service  procedures, from Auto-ID of the vehicle to camera and radar target set-up for calibration  all  integrated right into the tool  software. Workflows are streamlined and consistent across OEMs for the fastest, most efficient  experience without leaving the  platform.</p>
<p>
<strong>OE Coverage</strong><br/>
  Boschs position as the  worlds largest automotive supplier allows for  global OE coverage development directly with the OEMs. Bosch has calibration coverage on all major  OE platforms and continues to  co-develop as new vehicles are designed.<br/>
PrecisionThe  DAS 3000 utilizes industrial-grade digital cameras to automatically measure vehicle distance and  angles required for calibration.  This allows the user to adjust the positioning without having to manually measure and reduces the  potential for error.  </p>
<p> </p>
<h3>Frequently  Asked Questions</h3>
<p><strong>Q. How does distance measurement work with the DAS 3000 S10?</strong><br/>
A. The camera and reference board are used for distance  measurement. The camera measures the distance between the adjustment device and  the reference board, making set-up precise and efficient.<br/>
<strong>Q. Will sunlight, weather or other environmental conditions  affect ADAS camera calibrations?</strong><br/>
A. Yes, sunlight, clouds &amp; other environmental  conditions may affect the success of both static &amp; dynamic calibrations by  casting shadows, reflections or creating poor lighting conditions.<br/>
<strong>Q. What is the direct footage measurements required in a  shop for static calibrations?</strong><br/>
A. The space needed for static calibrations can vary by OEM,  vehicle or calibration type. Bosch recommends a space of 45ft x 30ft free from  obstructions, with a level floor to accommodate most static calibrations.  Please refer to the Bosch DAS 3000 Technical Brochure for more details on  facility recommendations.<br/>
<strong>Q. What are the variety of calibrations performed for  static?</strong><br/>
A. Each manufacturer specified the distance, height and  width of the target and the type of target required. DAS 3000 has optimized  configurations while still conforming to manufacturer requirements.<br/>
<strong>Q. Can the DAS 3000 be used with front end alignment  equipment?</strong><br/>
A. Yes, the DAS 3000 operates with in ground and raised  alignment equipment, with a vertical floor offset of up to 12"" in height.<br/>
<strong>Q. Which original equipment manufacturers require static or  dynamic calibrations?</strong><br/>
A. There are a variety of methodologies that vary by the  different car companies: </p>
<ol start=""1"" type=""1"">
<li>Some are STATIC exclusively</li>
<li>Some are DYNAMIC exclusively</li>
<li>Some are both, a STATIC + DYNAMIC component</li>
</ol>
<p>In general, the North American OEMs  use mostly dynamic, the Asian &amp; European manufacturers use Static or Static  + Dynamic component<br/>
<strong>Q. For typical static calibrations, what is the time  required for the calibration to be performed?</strong><br/>
  A. The time required to set-up &amp; perform the calibration  depends on the car manufacturer and can vary from 20 to 45 minutes to upwards  of an hour. Bosch's DAS3000 system has simplified the processes for efficient  calibration and reduced the set-up &amp; calibration time to 10-15 minutes or  less in most instances.<br/>
<strong>Q. What is the best way to clean the targets?</strong><br/>
  A. The best way to clean the targets is by using a window or  screen cleaning solution and a clean cloth.<br/>
<strong>Q. Why do we need to stand clear of the camera targets  during calibrations?</strong><br/>
  A. One must stand clear of the camera targets so the  vehicles camera view is clear and unobstructed to the camera targets during  calibration.<br/>
<strong>Q. Why must we remove all metal objects from in front of the  vehicle for radar calibrations?</strong><br/>
  A. One must remove all metal objects from in front of the  vehicle during a radar calibration because radar waves can reflect off of any  metal surface, back to the vehicles radar, potentially providing inaccurate  feedback to the vehicles radar controller during calibration.<br/>
<strong>Q. How do I account for ambient light or shadows?</strong><br/>
  A. There are a few options to solve problems with ambient  light, sunlight and shadows. The first option is relocating the vehicle to an  area with more controlled lighting. Another option is blocking out sunlight  coming in from windows.<br/>
<strong>Q. How do I register for live trainings?</strong><br/>
  A. Once purchase is complete, a private link will be  provided to register for live trainings.<br/>
<strong>Q. Will the Bosch DAS 3000 be compatible with future ADAS  technologies?</strong><br/>
  A. Yes, the DAS 3000 was designed to be flexible and modular  for expansion to future technologies. The fixture will accept Bosch accessories  to perform heavy-duty truck calibrations as well as automotive LIDAR  calibrations when those technologies become prevalent in the industry.<br/>
<strong>Q. Is technical support included?</strong><br/>
  A. The DAS 3000-1 includes all the standard technical  support of our diagnostics tools as well as a full 12 months of Enhanced ADAS  Support from our professionally-trained ADAS technical support team. Our  technical support team can answer questions, troubleshoot, assist virtually  with issues relating to ADAS calibrations and recommend solutions to help get  the job done right. <br/>
<strong>Tel: 1-888-812-3275</strong><br/>
<strong>Email: <a href=""mailto:techsupport.diagnostics@us.bosch.com"">techsupport.diagnostics@us.bosch.com</a></strong><br/>
<strong>Q. Are there video tutorials available to help with setup  and calibration procedures?</strong><br/>
  A. Yes, training videos are available, including  out-of-the-box setup and various calibration procedures. <br/>
<a href=""https://bit.ly/3mgY1WJ"">https://bit.ly/3mgY1WJ</a><br/>
<strong>Q. If the ADS 625 is sent in for repair and a loaner is sent  out, how do I calibrate the DAS 3000 BAP camera?</strong><br/>
  A. If your scan tool is sent in for repair, and a loaner  scan tool is provided, the Vision Positioning cameras of the DAS3000 will  require ""Pairing"" to the loaner scan tool with the QR Codes which  came with your original DAS3000.<br/>
<strong>Q. What if Ive lost or misplaced the QR codes which came  with my original DAS3000?</strong><br/>
  A. Bosch maintains a database of all DAS 3000 camera serial  numbers &amp; QR codes. Contact Bosch ADAS Technical Support for assistance.<br/>
<strong>Q. Will the DAS 3000 require periodic maintenance or  calibration?</strong><br/>
  A. Yes, like all precision measurement shop equipment,  periodic maintenance and calibrations are required. Consult the user manual or  the Bosch ADAS Technical Support team for assistance.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/DAS-3000-1.jpg?v-cache=1612874687,,,
ADAS,X-431 ADAS Calibration Equipment,"$24,999.00",X-431,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"">
<script data-cfasync=""false"" type=""text/javascript"">
  (function(W,i,s,e,P,o,p){W['WisePopsObject']=P;W[P]=W[P]||function(){
  (W[P].q=W[P].q||[]).push(arguments)},W[P].l=1*new Date();o=i.createElement(s),
  p=i.getElementsByTagName(s)[0];o.async=1;o.src=e;p.parentNode.insertBefore(o,p)
  })(window,document,'script','//loader.wisepops.com/get-loader.js?v=1&site=5udhk27857','wisepops');
</script>
<h1>Launch Tech USA X-431 ADAS
</h1>
<table border=""0"" cellpadding=""4"" cellspacing=""4"" width=""100%"">
<tbody>
<tr>
<td colspan=""2"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/ADAS-Banner.jpg"" width=""100%""/>
</td>
</tr>
<tr>
<td colspan=""2"">
<h2>DESCRIPTION</h2>
<p>
			ADAS stand for Advanced Driver Assist   Systems- These systems are designed to create a safer environment for   the driver and those around him. These systems help reduce the   possibility of an accident or collision. They have been around since the   late 1990s but used in the early to mid 2000s in the US with the use   of Adaptive Cruise Control or ACC. These vehicles made use of LiDAR   distance detection but only offered a warning to the driver. Those   systems would be classified as a passive system. Todays systems are more   advanced and integrated. They use multiple sensor inputs such as   cameras and radar to assist and warn the driver of surrounding danger.
		</p>
</td>
</tr>
<tr>
<td colspan=""2"">
<h2>PRODUCT FEATURES</h2>
<ul>
<li>The modular structure and useful accessories enable you to configure the tool in the best way to suit your workshop.</li>
<li>Easily and precisely adjust calibration frame to ensure vehicle is correctly centered.</li>
<li>Can be used even without an axial measuring system.</li>
<li>Multiple calibration function, wide car model coverage.</li>
<li>All kinds of vehicle-specific calibration panels are available.</li>
<li>Provide the instruction before beginning a calibration procedure.</li>
</ul>
</td>
</tr>
<tr>
<td colspan=""2"">
<h1>X-431 ADAS Product Components</h1>
</td>
</tr>
<tr>
<td colspan=""2"">
<img alt="""" height=""474"" src=""/v/Images/LaunchTech/X-431ADAS/adas-product-components.png"" width=""689""/>
</td>
</tr>
<tr>
<td colspan=""2"">
<h2>TYPES OF CALIBRATIONS</h2>
<h3>Dynamic vs static calibration- There are two types of recalibration that are performed for ADAS. </h3>
<p>
<strong>Static calibration </strong> is a   calibration that is performed in a controlled environment (Indoor shop   with good lighting, level ground, and required space) with special   targets placed in specific locations in front and around the vehicle.   Also a scanner is required to communicate with the modules of that   vehicle.
		</p>
</td>
</tr>
<tr>
<td colspan=""2"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/fixed-shade.jpg"" width=""100%""/>
</td>
</tr>
<tr>
<td width=""70%"">
<strong>Dynamic calibration </strong> also referred to   as mobile calibration, is performed by driving your car for a   prescribed distance, at a prescribed speed and in optimum weather   conditions. A handheld device (scanner) that aids the process is   attached to the car during the test. The purpose of this type of   calibration is for the systems to get accustomed to the road so that   they can be ready for all the functions theyre expected to perform.
	</td>
<td rowspan=""2"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/05.jpg"" width=""100%""/>
</td>
</tr>
<tr>
<td>
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS//throttle-software-calibration-transparent.png"" width=""100%""/>
</td>
</tr>
<tr>
<td>
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/calibration-frame.jpg"" width=""100%""/>
</td>
<td align=""center"" rowspan=""2"" valign=""top"">
<div>
<div>
<h2><strong style=""color: red"">Vehicle Coverage</strong></h2>
<h1></h1>
<h1><strong>America</strong></h1>
<p>
					GM, Ford, Chrysler
				</p>
<h1><strong>European</strong></h1>
<p>
					Mercedes-Benz, BMW, Audi, Volkswagen,
				</p>
<p>
					MINI, Jaguar, Volvo, Fiat, SEAT, Skoda, SMART,
				</p>
<p>
					Renault, Land Rover, Opel, Citroen
				</p>
<h1><strong>Asian</strong></h1>
<p>
					Toyota, Lexus, Honda, Acura, Kia, Hyundai,
				</p>
<p>
					Nissan, Infiniti, Subaru, Suzuki, Mitsubishi,
				</p>
<p>
					Daihatsu
				</p>
</div>
</div>
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/adas-calibration-targets.png"" width=""100%""/>
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/adas-calibration-site-requirement.png"" width=""100%""/>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<div>
<div>
<h2>CREATE CHANGE</h2>
<p>
					The increase in complexity has brought   about a challenge in the auto industry. You can no longer perform basic   procedures or replace components and not worry about it affecting these   driver assist systems. And if you happen to unplug or replace a   component that is attached to these systems you will find that it will   require a recalibration to clear a warning or check engine light. You   cant just clear the code. Here is a list of the most common procedure   that require a recalibration:
				</p>
<ul>
<li>Windshield Replacement</li>
<li>Alignment</li>
<li>Front and rear bumper replacement</li>
<li>Side view mirrors</li>
<li>Rear trunk or tailgate</li>
<li>Front or rear collision</li>
</ul>
</div>
</div>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/Adas-CalibrationSystems.png"" width=""100%""/>
</td>
<td align=""left"" valign=""top"">
<center>
<h2>CALIBRATE SENSORS</h2>
</center>
<ul>
<li>Adaptive Cruise Control</li>
<li>Lane Depature Warning</li>
<li>Autonous Emergency Breaking </li>
<li>Front Collision Warning</li>
<li>Pedestrain Collision Warning</li>
<li>Traffic Sign Recognition</li>
<li>Night Vision</li>
<li>Around View Monitoring</li>
<li>Blind Spot Detection</li>
<li>Parking Assistance</li>
<li>Rear Collision Warning </li>
</ul>
</td>
</tr>
<tr>
<td valign=""top"">
<h2>ON THE ROAD</h2>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/Screen-Shot-2019-10-22-at-11.19.16-AM.png"" width=""100%""/>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/Screen-Shot-2019-10-22-at-11.18.18-AM.png"" width=""100%""/>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/Screen-Shot-2019-10-22-at-11.18.39-AM.png"" width=""100%""/>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td align=""center"" valign=""top"">
<img alt="""" height=""458"" src=""/v/Images/LaunchTech/X-431ADAS/calibration-sensors.001.jpeg"" width=""720""/>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
<tr>
<td valign=""top"">
<div>
<div>
<p>
					The 
					<strong>X-431 ADAS</strong> is the latest   automotive calibration equipment. It works in conjunction with the   LAUNCH scanners for calibration of camera- and radar-based ADAS systems.   The <strong>X-431 ADAS</strong> allows the operator to locate the camera calibration   panels and the radar reflector panel in the correct position to ensure   the system calibration can be carried out quickly and accurately.
				</p>
<p>
					The 
					<strong>X-431 ADAS</strong> is used to recalibrate the ADAS camera and radar, when the sensors have been removed, replaced or repaired.
				</p>
</div>
</div>
</td>
<td align=""center"" valign=""top"">
</td>
</tr>
</tbody>
</table>
<table border=""0"" cellpadding=""4"" cellspacing=""4"" width=""100%"">
<tbody>
<tr>
<td align=""center"">
<h1>Launch Tech USA X-431 Throttle</h1>
</td>
<td align=""left"" valign=""top"">
</td>
</tr>
<tr>
<td align=""center"" valign=""top"" width=""50%"">
<img alt="""" src=""/v/Images/LaunchTech/X-431ADAS/Web-throttle-01.png"" width=""100%""/>
</td>
<td align=""left"" valign=""top"">
<h2>DESCRIPTION</h2>
<p>
			X-431 Throttle is the newly developed high-end comprehensive diagnostic equipment with charging base based on the Android 7.1 system, supports dual 5GHZ WIFI communication, has a wide coverage of models, strong diagnostic capabilities, accurate detection data and other characteristics. And the equipment protection level is IP65.
		</p>
<h2>FEATURES:</h2>
<ul>
<li>Android 7.1 custom system, Qualcomm 8-core processor, 10.1-inch capacitive touchscreen, QC3.0 quick charge technology and other stronger configurations.</li>
<li>Whole new industrial design, with soft rubber sheath on the four corners of the product to effectively prevent from collision, protection level is IP65; damping shaft with about 180 degrees of free adjustment, supports three modes: carrying &amp; hanging, supporting and normal.</li>
<li>Upgraded camera, front 8 million pixels and rear 13 million pixels.</li>
<li>Fifth Generation WiFi technology, 4 times higher than the theoretical transmission rate of previous generation.</li>
<li>Wide coverage of vehicle models, strong diagnostic functions (Supports Intelligent diagnosis, Remote diagnosis, Read DTCs, Clear DTCs, Data streams, Actuation test), accurate diagnostic data, more special functions.</li>
<li>Display I/M Readiness Status.</li>
<li>Support one-click upgrade for operating system, clients, vehicle model software and firmware.</li>
<li>Support remote diagnosis technology between equipment and equipment terminal, and between equipment and remote desktop.</li>
<li>Support a diversity of data streams display modes.Support extension modules: Battery, Borescope, Ignition, Multimeter, Oscilloscope, Sensor.</li>
<li>Support diagnostic feedback. In case of encountering abnormal vehicle model software and functions while using, the problem can be fed back to the technical personnel who will follow up and deal with it.</li>
<li>My Report can view Comprehensive diagnostic reports, Remote diagnostic reports, Datastream playback.</li>
<li>Software Setting includes My connector, Diagnostic connector management, Connector activation, and Firmware repair, etc.</li>
</ul>
</td>
</tr>
</tbody>
</table></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/LAD-ADASPREPLS-1.jpg,,,
